race_date,track,race_no,start_time,minutes_before,target_time,captured_at,capture_launch_time,offset_seconds,source_time,bet_type,combination,odds_low,odds_high,popularity,status,source_file,source_url
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,3-7-8,4718.3,4718.3,319,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,3-7-9,2359.1,2359.1,254,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,3-8-10,1887.3,1887.3,233,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,3-8-11,3774.6,3774.6,307,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,3-8-12,18873.2,18873.2,358,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,3-8-13,9436.6,9436.6,347,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,3-8-14,1887.3,1887.3,233,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,3-8-9,1572.7,1572.7,212,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,3-9-10,650.8,650.8,136,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,3-9-11,3774.6,3774.6,307,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,3-9-12,3145.5,3145.5,285,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,3-9-13,3774.6,3774.6,307,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,3-9-14,258.5,258.5,73,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-10-11,2696.1,2696.1,271,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-10-12,1715.7,1715.7,221,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-10-13,6291.0,6291.0,335,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-10-14,53.1,53.1,20,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-11-12,9436.6,9436.6,347,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-11-13,18873.2,18873.2,358,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-11-14,1451.7,1451.7,207,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-12-13,9436.6,9436.6,347,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-12-14,608.8,608.8,127,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-13-14,629.1,629.1,131,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-5-10,146.3,146.3,51,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-5-11,3774.6,3774.6,307,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-5-12,2359.1,2359.1,254,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-5-13,3145.5,3145.5,285,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-5-14,107.2,107.2,37,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-5-6,857.8,857.8,162,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-5-7,754.9,754.9,150,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-5-8,1572.7,1572.7,212,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-5-9,428.9,428.9,102,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-6-10,212.0,212.0,67,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-6-11,2359.1,2359.1,254,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-6-12,3145.5,3145.5,285,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-6-13,18873.2,18873.2,358,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-6-14,325.4,325.4,84,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-6-7,1715.7,1715.7,221,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-6-8,2359.1,2359.1,254,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-6-9,1348.0,1348.0,204,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-7-10,419.4,419.4,100,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-7-11,4718.3,4718.3,319,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-7-12,1887.3,1887.3,233,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-7-13,4718.3,4718.3,319,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-7-14,219.4,219.4,69,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-7-8,3145.5,3145.5,285,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-7-9,943.6,943.6,172,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-8-10,1572.7,1572.7,212,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-8-11,4718.3,4718.3,319,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-8-12,2097.0,2097.0,243,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-8-13,3145.5,3145.5,285,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-8-14,820.5,820.5,156,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-8-9,3145.5,3145.5,285,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-9-10,510.0,510.0,118,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-9-11,4718.3,4718.3,319,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-9-12,2097.0,2097.0,243,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-9-13,4718.3,4718.3,319,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,4-9-14,178.0,178.0,61,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-10-11,1348.0,1348.0,204,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-10-12,510.0,510.0,118,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-10-13,943.6,943.6,172,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-10-14,24.1,24.1,4,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-11-12,9436.6,9436.6,347,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-11-13,6291.0,6291.0,335,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-11-14,510.0,510.0,118,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-12-13,1715.7,1715.7,221,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-12-14,290.3,290.3,79,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-13-14,370.0,370.0,91,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-6-10,162.7,162.7,58,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-6-11,2359.1,2359.1,254,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-6-12,1715.7,1715.7,221,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-6-13,2359.1,2359.1,254,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-6-14,158.5,158.5,56,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-6-7,725.8,725.8,147,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-6-8,3145.5,3145.5,285,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-6-9,754.9,754.9,150,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-7-10,190.6,190.6,63,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-7-11,3774.6,3774.6,307,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-7-12,943.6,943.6,172,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-7-13,1887.3,1887.3,233,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-7-14,72.3,72.3,26,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
2026-09-20,saga,9,20:40,30,20:10:00,2026-09-20 20:10:00,20:10:00,0.0,20:09,三連複,5-7-8,2097.0,2097.0,243,success,saga_9R_m30_201000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=9
